npaid	smiles
NPA000567	CC(C)C(C(=O)NC(C(C)C)C(=O)NC(CC1=CC=CC=C1)C(CC(=O)NC(C)C(=O)NC(CC2=CC=CC=C2)C(CC(=O)O)O)O)NC(=O)CC3=CC=CC=C3
NPA000575	CC[C@H](C)[C@@H]1C(=O)N([C@H](C(=O)N([C@H](C(=O)N[C@H](C(=O)N([C@H](C(=O)N([C@@H](C(=O)N[C@@H](C(=O)N1)[C@@H](C(C)C)O)C)C)C)C)CC(C)C)CC(C)C)C)C)C
NPA000582	CCCCCC(=O)C(C[C@H]1[C@@H](CC(=O)O1)C)CO
NPA000584	CC[C@H]1C(=O)N[C@H](C(=O)O[C@@H]([C@@H](C(=O)N[C@@H](C(=O)N2CCC[C@H]2C(=O)N[C@H](C(=O)N1)C(C)C)CC3=CC=CC=C3)NC(=O)[C@H](C(C)C)NC(=O)CC4=CC=CC=C4)C)C(C)C
NPA000585	C[C@@H]([C@@H]([C@H](CC1=CC=CC=C1)NC(=O)[C@@H]2CCCNN2C(=O)[C@@H]([C@@H](C(C)C)O)NC(=O)COC)O)C(=O)N[C@H]3CCN(C3=O)C(=O)C
NPA000586	C[C@@H]1[C@@H]([C@](OC1=O)(C)/C=C/C=C/C(=C/C=C/C(=C/C(=O)/C=C/C=C(\C)/C=C/C(C)NC(=O)C(C)C/C=C/CC(CC2=CC=C(C=C2)O)O)/O)/C)OC
NPA000589	C[C@H]1[C@@H]2[C@@H](O2)C=C[C@H](CCC(=O)O1)O
NPA000591	CCC(C)CC(C)CC(C)C(C(C)/C=C(\C)/C(C(C)/C=C(\C)/C(C(C)/C=C(\C)/C(C(C)C(=O)OC[C@H]([C@@H]([C@@H](CO)O)O)O)O)O)O)O[C@H]1[C@H]([C@H]([C@@H]([C@H](O1)COC(=O)C)O)O)O
NPA000593	C/C=C\1/C(=O)N[C@@H](C(=O)N[C@H](C(=O)N[C@H](CC(=O)N[C@H](C(=O)N[C@H]([C@@H](C(=O)N[C@H](CCC(=O)N1)C(=O)O)C)/C=C/C(=C/[C@H](C)[C@H](CC2=CC=CC=C2)OC)/C)CCCN=C(N)N)C(=O)O)CCC(C)C)C
NPA000596	CCCCCCC(C)C(CCO)C1C(=O)NC(=C)/C=C/C(=O)N[C@H](C(=O)N[C@@H](C(=O)O1)C(C)C)C
NPA000597	C[C@H]1C[C@@H]([C@@H]([C@H](/C=C(/[C@@H]([C@H](/C=C\C=C(\C(=O)NC2=C(C(=O)C(=C(C1)C2=O)OC)SC)/C)OC)OC(=O)N)\C)C)O)OC
NPA000605	C[C@@H]1CC[C@@H](/C=C\C(=O)O[C@@H](CCC(=O)/C=C\C(=O)O1)C)OC(=O)C
NPA000606	CCCC1C(C(=O)O[C@H](C(=O)N[C@H](C(=O)N([C@H](C(=O)N2CCC[C@H]2C(=O)N([C@@H](C(=O)NCC(=O)O1)CC3=CC=CC=C3)C)C(C)C)C)C)C(C)C)(C)C
NPA000607	C[C@@H]([C@H](C[C@H](C[C@@H](C[C@@H](C/C=C/C1C[C@H](C[C@]2(O1)C[C@H](C[C@H](O2)C/C=C/C=C/C=C/C=C/C=C(\C)/C(=O)C)O)O)O)O)O)O)[C@H](C(C)C)O
NPA000616	C[C@@H]1CCC/C=C/C=C[C@@H](C[C@H](C/C=C\C=C\[C@H](C/C=C/C=C\C(=O)O1)O[C@@H]2[C@H]([C@@H]([C@H]([C@@H](O2)CO)O)O)O)O)OC
NPA000617	CCCCCCC(C)/C=C(\C)/[C@@H]([C@H]1C=C(C(=O)O1)/C=C/C(=O)O)O
NPA000620	CC[C@H](C)[C@@H](C(=O)N[C@@H](CC1=CC(=C(C=C1)O)Cl)C(=O)CC)O
NPA000627	CC[C@H](C)[C@H]1C(=O)N[C@@H](C(=O)N[C@H](C(=O)N[C@@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@@H](C(=O)N1)CCCN)CCCCNC(=O)[C@H](C(C)C)NC(=O)[C@@H](CCC(=O)O)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H]2CSC(=N2)[C@H]([C@@H](C)CC)N)CC(=O)N)CC(=O)O)CC3=CN=CN3)CC4=CC=CC=C4
NPA000630	CCCCCCCCCCCCCCCCC1(C(=O)C=C(O1)CCO)C
NPA000634	CC[C@H](C)[C@H]1C(=O)N[C@H](C(=O)N2C[C@H](C[C@H]2C(=O)N[C@H](C=N[C@H](C(=O)NCC(=O)N[C@@H](C(=O)N1)CCC(=O)N)CC3=CC=C(C=C3)O)CC4=CC=C(C=C4)C)C)CO
NPA000637	C1[C@@H]([C@@H](C2=C(C1=O)C=CC=C2O)O)O
NPA000638	CC1CCC(C(C(CC(C(/C=C\C(C(C(=O)OC(C(/C=C\C=C/C(C(C(CC(CC(CC2CC(C(C(O2)(CC1O)O)O)O)OC(=O)CC(=O)O)O)O)C)O)C)C(C)CC(C)CCC/C=C/CCCNC(=NC)NC)C)O)C)O)O)C)O
NPA000641	CC[C@H](C)[C@H]1C(=O)O[C@@H](C(=O)N(C(C(=O)O[C@@H](C(=O)N([C@H](C(=O)O[C@@H](C(=O)N1C)C(C)C)C(C)C)C)C(C)C)C)C)C(C)C
NPA000652	C/C=C(\C)/C(=O)OC1C=CC(=O)OC1CCC(=O)C(C)O
NPA000653	CCCCC/C=C/C1=CC(=O)[C@@H]2[C@]([C@H]1O)(O2)C/C=C(\C)/C(=O)O
NPA000655	CCC(C)CCCCCCCCC1CC(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@@H](C(=O)N[C@H](C(=O)O1)C(C)C)CC(C)C)CC(=O)O)C(C)C)CC(C)C)CC(C)C)CCC(=O)N
NPA000662	CCC(C)CCCCCCC(=O)N[C@@H](CC1=CNC2=CC=CC=C21)C(=O)N[C@H](CC(=O)N)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@H]3[C@@H](OC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@H](NC(=O)CNC(=O)[C@@H](NC(=O)[C@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)CNC3=O)CCCN)CC(=O)O)C)CC(=O)O)CC(=O)N)C(C)CC(=O)O)CC(=O)C4=CC=CC=C4N)C
NPA000671	CCC(C)CC(C)CCCCCCCCC(=O)N[C@H]1C[C@H](CNC(=O)[C@@H]2[C@H]([C@H](CN2C(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H]3C[C@H](CN3C(=O)[C@@H](NC1=O)[C@@H](C)O)O)[C@@H](CC4=CC=C(C=C4)O)O)[C@@H](CC(=O)N)O)C)O)O
NPA000672	CCCCC(C)C(C(CC(C)CC(CCCCC(CC(C(C)[N+]1=CC=CC(=C1)O)O)O)O)OC(=O)CC(CC(=O)O)C(=O)O)OC(=O)CC(CC(=O)O)C(=O)O
NPA000675	CCCCCCCC([C@@H]1[C@H]2CC3=C(CO[C@]4(C3)C=CC(=O)O4)C(=O)[C@@]2(OC1=O)C)O
NPA000678	CC1C2=C(C=C(C=C2CC(=O)O1)O)O
NPA000689	C[C@H]([C@H]1C(=O)N[C@@H](C(=O)N[C@@H](C(=O)N[C@@H](C(=O)N[C@H](C(=O)N[C@@H](C(=O)N[C@H](C=N1)C(C)C)CC2=CC=CC=C2)C(C)C)CC3=CC=CC=C3)CC(C)C)CC(C)C)O
NPA000694	CC[C@H](C)[C@H]1C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N1)CC(C)C)C(C)C)CC(C)C
NPA000704	CC[C@H](C)[C@@H]1C(=O)N[C@@H](C(=O)OC(C(=O)N[C@H](C(=O)N([C@H](C(=O)OC(C(=O)N1)C(C)C)CC(C)C)C)C(C)C)CC(C)C)CC(C)C
NPA000706	CCC(C)CCCCCC[C@@H]1CC(=O)NCC(=O)N[C@H](C(=O)N[C@H](C(=O)N1)C(C)C)CCCN
NPA000711	CCCCCCCCC(C)C(=O)N1CCCC1C(=O)NC(CC(C)CC(CC(=O)CC)O)C(=O)NC(C)C(=O)NC(C(C)C)C(=O)NC(C(C)CC)C(=O)NC(C(C)CC)C(=O)NC(C)(C)C(=O)NC(C)(C)C(=O)NC(C)CN(C)CCO
NPA000712	C[C@H]1C(=O)N([C@H](C(=O)N[C@H](C(=O)N([C@H](C(=O)NC2=CC=CC=C2C(=O)N1)CC3=CC=C(C=C3)O[C@H]4[C@@H]([C@H]([C@@H]([C@H](O4)CO)O)O)O)C)CC(C)C)CC5=CC=CC=C5)C
NPA000714	CC1=C(C(=O)[C@H]2[C@@H](C1=O)O2)O
NPA000718	C[C@@H](C[C@@H](C)C=C(C)C)/C=C/C(=O)NC1=C[C@@](C=CC1=O)(CCCCC(=O)O)O
NPA000721	C[C@H]1CC2=C3C(=C(C=C2)O)[C@H]4C5=C(CO[C@@]3(C1)O4)C(=CC=C5)O
NPA000722	CCC1=C(OC(=C(C1=O)C)/C=C/C(C)C/C=C/C(=C/C(C)C(/C(=C/C)/C)O)/C)OC
NPA000724	C[C@@H]1[C@@H](C(=O)N[C@@H](C(=O)N[C@@H](C(=O)N2CCC[C@H]2C(=O)N[C@H](C(=O)O1)CC3=CNC4=CC=CC=C43)C)CC5=CC=CC=C5)NC(=O)CC6=CC=CC=C6
NPA000727	C[C@@H]1CCCCC[C@@H]([C@@H](/C=C/C(=O)O1)O)O
NPA000728	C1C[C@H]2C(=O)N[C@H](C(=O)N3CCC[C@H]3C(=O)N[C@H](C(=O)N2C1)CC4=CC=CC=C4)CC5=CC=CC=C5
NPA000730	CCCCCC(CC(=O)N1C(CCC=N1)C(=O)N[C@H]2COC(=O)[C@H]3C[C@H](CNN3C(=O)[C@@H](NC(=O)[C@H](NC2=O)CC(C)C)C)O)C(=O)O
NPA000731	C/C=C(\CO)/C=C(\C)/CCC(C(C)C(=O)N)O
NPA000739	CCCCCCCCC[C@@]1(CO)CC[C@@H](C)C(=O)O1
NPA000746	CN1[C@@H](CC2=CC=C(C=C2)OC3=C(C4=CC(=C3)[C@@H](C(=O)N[C@@H](C1=O)C5=CC(=C(C(=C5)Cl)O)Cl)NC(=O)[C@H](NC(=O)[C@@H](CC6(C7=C(C=C4C=C7)NC6=O)O)NC(=O)C(=O)C8=CC(=C(C(=C8)Cl)O)Cl)C9=CC(=C(C(=C9)Cl)O)Cl)O)C(=O)N[C@@H](C1=CC=C(C=C1)O)C(=O)O
NPA000747	C[C@H](C(=O)N[C@H](CC1=CC=C(C=C1)OCC=C(C)C)C(=O)O)NC(=O)[C@@H](CC2=CC=C(C=C2)O)NC(=O)CNC(=O)[C@H](C)NC(=O)[C@H](CC3=CC=CC=C3)O
NPA000748	C/C/1=C/C/C=C\C/C(=C\C(=O)O[C@@H]2C[C@@H](C1)O[C@](C2)(CC/C(=C/CC3=CC=CC=C3)/C)O)/CC(=O)O
NPA000750	CN1[C@@H](CC2=CC=C(C=C2)OC3=C(C4=CC(=C3)[C@H](C(=O)N[C@@H](C1=O)C5=CC(=C(C(=C5)Cl)O)Cl)NC(=O)[C@H](NC(=O)[C@@H](CC6=CNC7=C6C=CC4=C7)NC(=O)C(=O)C8=CC(=C(C(=C8)Cl)O)Cl)C9=CC(=C(C(=C9)Cl)O)Cl)O)C(=O)N[C@H](C1=CC=C(C=C1)O)C(=O)O
NPA000752	CCC[C@@H]1[C@@]23CC(=O)C[C@@](C2=C[C@H](O1)CC(=O)O)(C4=C(C3=O)C(=CC=C4)O)O
NPA000754	C[C@H]1[C@H]([C@H]([C@H]([C@H](O1)OP(=O)(N[C@@H](CC(C)C)C(=O)N[C@@H](CC2=CNC3=CC=CC=C32)C(=O)O)O)O)O)O
NPA000758	CN1C(=O)[C@]23[C@@H](C4=COC=C[C@H]5[C@H]4N2C(=O)[C@@]1([C@H](C6=CC(=C(C=C6)O)OC7=C(C=CC(=C7)C(=O)O5)OC)O)SS3)O
NPA000764	CC[C@H](C)[C@@H](/C(=C/C1(C(=O)C2=CC(=CC(=C2O1)C)C(=O)CC)C)/C)O
NPA000769	CC(=O)NCCOP(=O)(O)OC[C@@H](CO)O
NPA000770	CCCCCCCCCCCCC(=O)[C@]1([C@@H](C=CC1=O)O)O
NPA000772	CC1/C=C\C=C/C=C(\C(=O)NC2=CC(=O)C3=C(C(=C(C=C3C2=O)C)O)C(=O)/C(=C\C(C(C(/C=C\C(C/C=C(\C(CC1O)O)/C)O)C)O)C)/C)/C
NPA000774	CCC[C@@H](C/C=C\CC1C(CC(=O)O1)C)O
NPA000775	CCC1CCCC(C(=O)NCCCC(C(CC1)O[C@@H]2[C@H]([C@H]([C@@H]([C@H](O2)C)O)N)O[C@@H]3[C@@H]([C@H]([C@@H]([C@H](O3)CO)O)O)O)CC)CC
NPA000778	CC(C/C=C/C1=CC=CC=C1)C(CCCC23[C@@H]([C@H](C(O2)([C@@]([C@H](O3)C(=O)O)(C(=O)O)O)C(=O)O)OC(=O)CCCCCC/C=C/C4=CC=CC=C4)O)OC(=O)C
NPA000782	C[C@@H]1CC(=O)O[C@H]1/C(=C\2/C(=O)C3=C(O2)C=CC=C3OC)/CO
NPA000784	C1=CC(=C(C=C1C(=O)NCCC(=O)O)O)O
NPA000788	C[C@@H]1CC(=O)N(CCC[C@H](C(=O)O[C@@H](CC(=O)N(CCC[C@H](C(=O)O[C@@H](CC(=O)N(CCC[C@H](C(=O)O1)NC(=O)C)O)C)NC(=O)C)O)C)NC(=O)C)O
NPA000789	CCCCCCC[C@@H](C/C=C/CCC(=O)NC/C(=C/Cl)/[C@@]12[C@@H](O1)[C@@H](CCC2=O)O)OC
NPA000792	CCCCCCC(C)C/C(=C\C(C)/C=C(\C)/C=C/C(C(C)C1=CC(=C(C(=O)O1)[C@H]2[C@@H]([C@H](C[C@H](O2)CO)O)O)O)O)/C
NPA000796	CC1=C(C(=O)N[C@@H]1[C@H]([C@H]2CCCC=C2)O)CCCl
NPA000801	CC(C)(C(C(=O)NCC(=O)O)NC(=O)C(CS)NC(=O)CCCC(C(=O)O)N)O
NPA000811	CCC1C(CCC(O1)(C(C)(C(=O)NC2C(OC(=O)C(N(C(=O)C3CCCNN3C(=O)CNC(=O)C(N(C(=O)C4CCCNN4C2=O)O)C)O)C)C(C)C)O)O)CCC(C)C
NPA000814	CCC(C)C1C(=O)N(C(C(=O)N(C(C(=O)NC(C(=O)OC(C(=O)N(C(C(=O)OC(C(=O)N(C(C(=O)NC(C(=O)N1C)CC(C)C)C(C)O)C)C(C)C)C)C)C(C)C)CO)CC(C)C)C)C(C)C)C
NPA000816	CCC(C)CCCCCCCCCCC(=O)N(C)[C@H](CO)C(=O)N[C@H](C)C(=O)NCC(=O)N(C)C1C2=CC(=C(C=C2)O)C3=CC(=CC(=C3O)[N+](=O)[O-])CC(NC(=O)[C@@H](NC1=O)C)C(=O)O
NPA000820	CC1C(C/C=C\C=C/C=CC(CC(=O)NC2=C(C(=CC3=C2SCC(=O)N3)CC/C=C(\C1O)/C)O)OC)OC(=O)C4(CC4)NC(=O)C5=CCCCC5
NPA000828	CC(C)C[C@H]1C(=O)N2[C@H](C[C@@]3([C@H]2N(C4=CC=CC=C43)C(=O)C)OC(=O)C)C(=O)N1
NPA000837	CCCCCCCC=C[C@H]1C(=C[C@H]2[C@@H]3CC=CC3=CC(=O)[C@@]2(O1)O)C
NPA000842	CCC(C(C)C(CC(C/C=C(\C)/CC(C)C1CC(C(/C=C\C=C/CC(C(=O)CC2CCC(C(O2)(C/C=C(\C=C(/C(C/C=C(\C(=O)O1)/C)O)\C)/C)O)C)C)C)O)O)O)O
NPA000846	C[C@@H]1C(=O)N[C@@H](C(=O)O[C@H](C(=O)N[C@H](C(=O)NCC(=O)N[C@@H](C(=O)N1)CC2=CC=C(C=C2)O)C)CC3=CC=CC=C3)CC4=CC=C(C=C4)OCC=C(C)C
NPA000849	CC1=C(C=C(C2=C1C(=O)CCC2=O)O)O
NPA000850	C/C=C/C1=CC(=O)[C@@H]([C@@]1(C(=O)OC)O)Cl
NPA000856	CC[C@@H]1[C@H](C[C@H](C[C@H](CCC[C@H](C[C@H]([C@H]([C@@H](/C=C\C=C/C=C\C=C/C=C\[C@@H]([C@H](OC1=O)C)C)O)C(=O)O)O)O)O)O)O
NPA000864	C[C@H](C(=O)N[C@@H](CC1=CC=CC=C1)C(=O)O)NC(=O)CNC(=O)[C@@H]([C@H](C(C)C)O)NC(=O)[C@H](C)NC(=O)[C@@H](CS(=O)(=O)O)NC(=O)[C@H](C(C)C)NC(=O)CC2=CC=CC=C2
NPA000866	CCCCC[C@H]1/C=C(\C(=O)[C@H](CCC[C@H](C(=O)C2=C(C=CC3=C2C(=O)C=C(C3=O)NC1=O)O)CC)OC)/C
NPA000868	CC[C@@H](C(=O)N(C)[C@H](CC1=CC=CC=C1)C(=O)N2CCC[C@H]2C(=O)OC)NC(=O)[C@H]([C@@H](C)O)NC(=O)C[C@@H]([C@H](CC(C)C)NC(=O)[C@H](CC(=O)N)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](C(C)C)OC(=O)[C@H](C(C)C)OC(=O)[C@H](C(C)C)N(C)C)O
NPA000871	COC1=CC(=C2C(=O)C[C@]([C@H](C2=C1)O)(CO)O)O
NPA000874	C[C@@H]1/C=C\C=C\[C@H](OC(=O)[C@@H](C(=O)/C=C(/[C@H]2[C@@H]1C=C[C@@H]3[C@@H]2CC=C(C3)C)\O)C)C
NPA000879	CCC(C)CC(CO)/C=C(\C)/C(C(C)/C=C/C(C(C)/C=C/C(C(C)/C=C(\C)/C(C(C)C(=O)O)O)O)O)O
NPA000890	CN(CC(=O)O)NC(=O)C[C@@H](C[C@H](CN)O)N
NPA000893	C[C@H]1/C=C(/C(=O)O[C@@H]([C@@H]([C@@H](C[C@@H](/C=C/[C@@]2([C@H](O2)C/C=C/C=C(/C1=O)\C)C)OC)O)C)/C=C/[C@@H]3[C@H](O3)C)\C
NPA000920	CCCCCCCCC[C@H](CC(=O)N[C@@H](CC(=O)N)C(=O)N[C@@H](CCC(=O)N)C(=O)N[C@H](CCC(C)C)C(O)O)O
NPA000921	C[C@@H]1CC/C=C/[C@H](C[C@@H]([C@H](/C=C/C(=O)O[C@@H]([C@@H]([C@H]2[C@@H](O2)[C@@H](C[C@H](C[C@@H](C[C@@H](C[C@H]3C[C@H]([C@@H]([C@](O3)([C@H]([C@@H]1O)O)O)O)O)OC(=O)C)O)O)O)C)[C@@H](C)[C@H]([C@H](C)[C@H]([C@@H](C)[C@@H](C)O[C@H]4CC[C@@H]([C@@H](O4)C)O[C@@H]5CC[C@H]([C@@H](O5)C)OC(=O)C(C)C(/C(=C/C6=CC7=C(C=C6)C(=O)C=CC7=O)/C)O)O)O)C)O)O
NPA000928	CCCC[C@@H]1C(=O)C(=C([C@]12CCC(=O)O2)C)C
NPA000934	CC(C1=CC(=O)C=C(C1=O)OC)C(=O)C
NPA000935	CCCCCCCCCC(CCC1C(=O)NCC(=O)NCCC(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)N1)C(C)O)C(C)O)CC(C(=O)N)O)C)CC(=O)N)CC(=O)N)CCCCCCCC(CCCCC)O)O
NPA000938	C/C=C\1/C(=O)N[C@H]([C@@H](C(=O)N[C@H](C(=O)N[C@H]([C@@H](C(=O)N[C@H](CCC(=O)N1C)C(=O)O)C)/C=C/C(=C/[C@H](C)[C@H](CC2=CC=CC=C2)OC)/C)CCCCN=C(N)N)C)C(=O)O
NPA000939	CC(C)CC(C(=O)NC(C)(C)C(=O)NC(C)(C)C(=O)N1CC(CC1C(=O)NC(CCC(=O)N)C(=O)NC(C)(C)C(=O)N2CC(CC2C(=O)NC(C)(C)C(=O)NC(CC3=CC=CC=C3)CO)O)O)NC(=O)CNC(=O)C(C(C)C)NC(=O)C(C)(C)NC(=O)C(C)(C)NC(=O)C(C)(C)NC(=O)C(C(C)C)NC(=O)C
NPA000940	CC[C@@H]1CCC2=C([C@H]1O)C(=O)C(=CO2)COC
NPA000941	C/C=C(\C)/C(C(C)/C=C/C=C/C/C(=C/CC1=NC(=C(C(=C1C)OC2C(C(C(C(O2)C)O)O)O)OC)OC)/C)O
NPA000943	C/C=C/CCCCC1=C(C(=O)N2CC/C(=N/O)/C2O1)C
NPA000945	COC(=O)CC1=CC(=C(C=C1Br)O)O
NPA000946	CCC(C)C(C(=O)C(C(=O)C(C(C)C)O)(C(C)(C)C(=O)C(C(C)C)O)C(C=O)(C(=O)C(C(C)C=C)NC)N(C)C(=O)C(C(C)C)O)NC
NPA000969	C/C=C\1/C(=O)N[C@@H](C(=O)N[C@H](C(=O)O[C@@H]([C@@H](C(=O)N[C@H](C(=O)N1)C)NC(=O)[C@@H](CC2=CC=C(C=C2)O)NC(=O)[C@H](C(C)C)NC(=O)/C(=C/C)/C)C)CCC3=CC=C(C=C3)O)CCC(=O)O
NPA000971	CC(C)CCCCCCCCCC1CC(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N2CCC[C@H]2C(=O)NCC(=O)N[C@H](C(=O)N[C@H](C(=O)NCC(=O)N[C@H](C(=O)NCC(=O)N[C@H](C(=O)N[C@H](C(=O)O1)CC(=O)O)C(C)C)CC3=CNC4=CC=CC=C43)CC5=CNC6=C5C=C(C=C6)O)CCCNC(=O)N)C(C)C)CC7=CN=CN7)CCCN
NPA000972	CCCCCCCCCCCC(C(C)C(=O)NC(CCCN(C(=N)N)O)C(=O)NO)OC(=O)C(CCCN(C=O)O)NC(=O)C(COC(=O)C1=CC=CC=C1O)O
NPA000976	CC(C)C[C@H]1C(=O)N[C@@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@@H](C(=O)N2CCC[C@H]2C(=O)N1)CC3=CC=CC=C3)CC(C)C)C(C)C)CC(C)C
NPA000982	CC[C@H](C)[C@@H](C(=O)N[C@@H](CC(C)C)C(=O)N[C@H](CO)[C@@H]([C@@H]([C@H](C(=O)N[C@H](CC(=O)O)C1=CC=CC=C1)O)O)O)NC(=O)[C@H](C(C)C)N
NPA000983	CCOC(=O)NCCOP(=O)(O)OC[C@@H](CO)O
NPA000984	CCO[C@H]1CC(=O)[C@@H](OC(=O)C[C@@H](OC(=O)/C=C\[C@H]([C@@H](OC1=O)C)O)C)C
NPA000993	CC1=CC(=O)C(=C(O1)C)/C(=C\C(=O)O)/OC
NPA000995	CC/C=C/C=C/[C@@]1(C(=O)C2=C(O1)C=C(NC2=O)C)C
NPA000996	CC[C@H](C)[C@H]1C(=O)N2CCC[C@H]2C(=O)OC(CC(C/C=C/C3=NC(CCC(=O)N[C@H](C(=O)N([C@H](C(=O)N1C)C)C)CC4=CC=C(C=C4)OC)CS3)C)C(C)(C)C
NPA001011	CC(C)C[C@H](NC(=O)C(C)(C)NC(=O)C(C)(C)NC(=O)[C@H](CC1=CNC2=CC=CC=C12)NC(C)=O)C(=O)N[C@@H](C(C)C)C(=O)N[C@@H](CCC(N)=O)C(=O)NC(C)(C)C(=O)NC(C)(C)C(=O)NC(C)(C)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CC(C)C)C(=O)NC(C)(C)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](C)CO
NPA001012	C1=CC=C(C=C1)CC(CC(=O)O)C(=O)O
NPA001024	C[C@H]1[C@H]([C@H](C2=C(O1)C=C(OC2=O)[C@H]3[C@H](O3)C)O)O
NPA001025	C1[C@]2([C@H]([C@@H](N([C@H]([C@@H]2O)O1)O)C(C(=O)O)NC(=O)[C@H](CC3=CC=C(C=C3)O)N)O)O
NPA001028	CC(C)C[C@@H](C(=O)N1CCC[C@H]1C(=O)N[C@@H](C(C)C)C(=O)N2CCC[C@H]2C(=O)N[C@@H](CCC(=O)O)C(=O)O)NC(=O)[C@H](C(C)C)N
NPA001034	C[C@@H]1C=C[C@@H]([C@@H]([C@H]1C(=O)O)O)O
NPA001035	CC(C)C[C@H]1C(=O)N[C@@H](C(=O)N[C@H](C(=O)N[C@@H](C(=O)N[C@H](C(=O)N[C@@H](C(=O)N1)CC2=CC=CC=C2)CCC(=O)N)CO)CCCCN)CC3=CC=CC=C3
NPA001046	C[C@@H]1CCC/C=C/C=C/[C@@H](C[C@H](C/C=C\C=C\[C@H](C/C=C/C=C\C(=O)O1)OC(=O)CC(=O)O)O)O
NPA001047	CCC(C)[C@H]1C(=O)NC2=CC=CC=C2C(=O)N3CCC[C@H]3C(=O)N([C@@H](C(=O)N[C@@H](C(=O)N1)C)CC4=CC=CC=C4)C
NPA001048	CC(=CC[C@H]([C@@]1([C@H]2[C@@H]([C@@H](CC[C@@]2(CO1)O)OC(=O)/C=C/C=C/C=C/C=C/C(=O)O)OC)C)O)C
NPA001049	CCCCC/C=C/C1=C2COC(O[C@H]2[C@@H]3[C@](C1=O)(O3)C/C=C(\C)/C(=O)O)(C)C
NPA001050	CCCCCC(=O)N[C@H](CCC1=CC=C(C=C1)O)C(=O)N[C@@H](CCC2=CC=C(C=C2)O)C(=O)N[C@H](CC3=CC=CC=C3)C(=O)O
NPA001061	C1C2=CC(=O)OC2=CC(O1)OCC3=CC(=CC=C3)O
NPA001066	CC1=C(C=C(C2=C1C(=O)OC[C@@H](C(=O)N[C@@H](CSC2)C(=O)N[C@@H](C)C(=O)O)NC(=O)[C@@H]3[C@@H](CCN3C(=O)[C@H](C)N)O)O)O
NPA001069	CC(CC(C)/C=C(\C)/C(=O)OC)CC(C)(C(C)O)O
NPA001070	C[C@@H]1CCC(=O)C[C@@H]([C@@H](CC(=O)O1)O)O
NPA001071	CCCCCCC(C)C[C@H](C(=O)N[C@@H](CC(C)C)C(=O)NC(C)(C)C(=O)N[C@@H](CC(C)C)C(=O)NCCC(=O)NC(C)CNCCO)NC(=O)C(C)NC(=O)C(C)NC(=O)[C@H](CC(C)CC(CC(=O)CC)O)NC(=O)[C@@H]1CCCN1C(=O)CCC
NPA001073	CC(C)C[C@H]1C(=O)O[C@@H](C(=O)N([C@H](C(=O)O[C@@H](C(=O)N([C@H](C(=O)O[C@@H](C(=O)N1C)C(C)C)CC(C)C)C)C(C)C)C(C)C)C)C(C)C
NPA001091	CC1=C(C(=O)[C@H](C1)O)C
NPA001107	CC1=CC2=C(C=C1)[C@@H]([C@H](CC2=O)O)O
NPA001108	CC[C@H](C)[C@H]1C(=O)N[C@H](C(=O)NCCC[C@@H](C(=O)N[C@@H](C(=O)N2CCC[C@H]2C(=O)N1)CC3=CC=CC=C3)NC(=O)[C@H]([C@@H](C)CC)N(C)C(=O)C)[C@@H](C)CC
NPA001110	COC(=O)[C@H](CCCN(C=O)O)NC(=O)[C@@H](CC(=O)N)NC(=O)[C@H](CCCN(C=O)O)NC(=O)[C@@H](CO)NC(=O)C[C@@H]([C@H](CCCCNC(=O)C1=C(C(=CC=C1)O)O)N)O
NPA001111	CC1C=CC(=O)N1C(=O)/C=C(\CCNC(=O)CC/C=C/C(C)CC/C(=C/Cl)/CCCC=C)/OC
NPA001115	CCC(C)[C@@H]1C(=O)O[C@H](C(=O)N2[C@H](CC(CN2)Br)C(=O)N3[C@@H](C[C@@H](CN3)O)C(=O)N([C@@H](C(=O)N4C[C@H](C[C@H]4C(=O)N1)C)CC(C)C)C)C(C)CC
NPA001118	CCCCCCC[C@H](CC(=O)NC(CC(C)C)C(=O)NC(CCC(=O)O)C(=O)NC1C(OC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC1=O)C(C)CC)CC(C)C)CO)CC(C)C)CO)C(C)CC)C)O
NPA001119	CC1=C(OC(C1=O)(C)O)C[C@@H](/C=C\C=C\[C@@H](C)[C@H](/C(=C/CC(C)C)/C)O)O
