npatlas_id	smiles
NPA020603	CC[C@@H](CO)[C@@H]1OC(=O)[C@@H](C(C)(C)O)N(C)C(=O)[C@H](CC(C)C)N=C(O)[C@H](C(C)C)N(C)C(=O)[C@@H]([C@@H](C)CC)N=C(O)[C@@H]2CCCN2C(=O)[C@H](Cc2ccccc2)N(C)C(=O)[C@@H](Cc2ccccc2)N=C(O)[C@@H](C(C)C)N(C)C1=O
NPA020602	CC[C@@H](C)[C@@H]1N=C(O)[C@H]2CCCN2C(=O)[C@@H](Cc2ccccc2)N(C)C(=O)[C@H](Cc2ccccc2)N=C(O)[C@@H](C(C)C)N(C)C(=O)[C@@H]([C@@H](C)[C@@H](C)O)OC(=O)[C@H](C(C)(C)O)N(C)C(=O)[C@H](CC(C)C)N=C(O)[C@H](C(C)C)N(C)C1=O
NPA020601	CO[C@H](CC[C@@H](C)/C=C/C=C/[C@H]1C[C@@H](O)C[C@@H](O)CCCC[C@H](C)CC[C@@H](O)C[C@@H](O)C/C=C\C=C/C=C/[C@H](O)CC(=O)C[C@H](O)C/C=C\C=C\[C@@H](O)C[C@H](O)C[C@@H](O)CC[C@H](C)[C@H](O)C[C@@H](O)[C@@H](C)[C@H](O)/C(C)=C/C=C\[C@H](C)[C@@H](O)[C@H](C)[C@H]2O[C@@](O)(CC(=O)O1)C[C@H](O)[C@@H]2C)C1=C(SC)C(=O)C=C(O)C1=O
NPA020600	CO[C@H](CC[C@@H](C)/C=C/C=C/[C@H]1C[C@H](O)C[C@H](O)CCCC[C@@H](C)CC[C@@H](O)C[C@H](O)C/C=C\C=C/C=C/[C@@H](O)CC(=O)C[C@H](O)C/C=C\C=C\[C@H](O)C[C@H](O)C[C@@H](O)CC[C@H](C)[C@@H](O)C[C@@H](O)[C@H](C)[C@@H](O)/C(C)=C/C=C\[C@@H](C)[C@H](O)[C@@H](C)[C@H]2O[C@@](O)(CC(=O)O1)C[C@H](O)[C@@H]2C)c1c(O)c(O)cc(O)c1SC
NPA020599	COC(CCC(C)/C=C/C=C/C1CC(O)CC(O)CCCCCCCC(O)CC(O)C/C=C/C=C/C=C/C(O)CC(=O)CC(O)C/C=C/C=C/C(O)CC(O)CC(O)CCC(C)C(O)CC(O)C(C)C(O)/C(C)=C/C=C\C(C)C(O)C(C)C2OC(O)(CC(=O)O1)CC(O)C2C)C1=C(SC)C(=O)C=C(O)C1=O
NPA020596	C/C=C/C=C\C=C/C(O)C(C)C(CCC(C)C1OC(=O)C=CC1C)OP(=O)(O)O
NPA020593	O=C1C=C[C@H](O)C23OC12C1(Oc2cccc4cccc(c24)O1)C1OC1[C@@H]3O
NPA020592	COc1cc(O)cc2c1COC(C)C2
NPA020587	C=C(OC)C(O)=Nc1cc(OC)c(OC)cc1C(=O)O[C@H]1C[C@H](OC2C(=O)C(N=C(O)OC)=C3/C(=C/CSSSC)C2(O)C#C/C=C\C#CC3O[C@H]2O[C@@H](C)[C@H](NO[C@@H]3C[C@@H](O)[C@@H](SC)[C@H](C)O3)[C@@H](O)[C@@H]2O[C@H]2C[C@H](OC)[C@@H](NC(C)C)CO2)O[C@@H](C)[C@H]1O
NPA020586	C=C(OC)C(O)=Nc1cc(OC)c(OC)cc1C(=O)O[C@@H]1[C@H](C)O[C@@H](OC2C(=O)C(N=C(O)OC)=C3/C(=C/CSSSC)C2(O)C#C/C=C\C#CC3O[C@H]2O[C@@H](C)[C@H](NO[C@@H]3C[C@@H](O)[C@@H](SC)[C@H](C)O3)[C@@H](O)[C@@H]2O[C@H]2C[C@H](OC)[C@@H](NC)CO2)C[C@@H]1O
NPA020585	CCCCC/C=C/C=C/[C@H](O)C/C=C/C=C/C(=O)O[C@H]1[C@H](O[C@@H]2O[C@@H](COC(=O)/C=C/c3ccccc3)[C@@H](O)[C@H](O)[C@H]2O)[C@@H](CO)O[C@]2(OCc3cc(O)cc(O)c32)[C@@H]1O
NPA020582	COc1c2c(c(O)c3c1[C@@H](O)Cc1cc4c(c(O)c1-3)C(=O)O[C@@H](C)[C@H]4O)C(=O)c1cccc(O)c1C2=O
NPA020581	CCC[C@H]1OC(C)=Cc2cc3c(c(O)c21)C(=O)C([C@@H]1OC[C@@H](O)[C@H](CO)O1)=CC3=O
NPA020578	C/C=C1\N=C(O)[C@H](Cc2ccccc2)N=C(O)[C@H](CCCNC(=N)N)N=C(O)[C@@H](CCN)N=C(O)[C@H](CCN)N=C(O)[C@@H](CO)N=C(O)[C@@H](N=C(O)C[C@H](O)CCCCCCCCC)COC(=O)[C@H]([C@H](O)CCl)N=C(O)[C@H]([C@H](O)C(=O)O)N=C1O
NPA020575	Cc1ccc2c(c1O)C(=O)c1c(cc(O)c(C(=O)O)c1C)[C@]2(C)OO[C@@]1(C)c2cc(O[C@H]3O[C@@H](CO)[C@H](O)[C@H](O)[C@@H]3O)c(C(=O)O)c(C)c2C(=O)c2c1ccc(C)c2O
NPA020574	CC[C@H](C)/C=C(C)/C=C/C1=CC2=C(Cl)C(=O)[C@@]3(C)O[C@@]4(O)C[C@H](C)OC(=O)[C@@H]4[C@H]3C2=CO1
NPA020573	CCC(C)/C=C(C)/C=C/C1=CC2=C(Cl)C(=O)[C@@](C)(O)[C@@H](CC(=O)CC(C)O)C2=CO1
NPA020572	C/C=C/C(=O)[C@H]1C(=O)O[C@]2(C)C(=O)C(Cl)=C3C=C(/C=C/C(C)=C/C(C)CC)OC=C3[C@H]12
NPA020571	CCC(C)/C=C(C)/C=C/C1=CC2=C(Cl)C(=O)[C@@]3(C)OC(=O)[C@H](C(=O)CC(C)O)[C@H]3C2=CO1
NPA020570	CCC(C)/C=C(C)/C=C/C1=CC2=C(Cl)C(=O)[C@@]3(C)OC(CC(C)O)(OC)C[C@H]3C2=CO1
NPA020569	CCC(C)/C=C(C)/C=C/C1=CC2=C(Cl)C(=O)C3(C)OC4(O)CC(C)OC(=O)C4C3C2=CO1
NPA020568	CCC(C)/C=C(C)/C=C/C1=CC2=C(Cl)C(=O)[C@@]3(C)O[C@@]4(OC)C[C@H](C)OC(=O)[C@@H]4[C@H]3C2=CO1
NPA020567	CCC(C)/C=C(C)/C=C/C1=CC2=C(Cl)C(=O)[C@@](C)(O)[C@H](O)[C@H]2CO1
NPA020555	COc1cccc2c1[C@H](OC)n1c-2c2c3c(cc(C)cc31)C=CC2=O
NPA020552	C=C1CC[C@@H](OC(=O)/C=C/C=C/C=C/C=C/C(=O)O)[C@@H](OC)[C@H]1[C@@]1(C)O[C@@H]1CC=C(C)C
NPA020551	CC(=O)[C@]1(O)[C@H](O)C[C@H](O[C@@H]2c3cc4c(c(O)c3[C@@H]3C[C@@]2(C)O[C@]32C=C3CCN=C3N2)C(=O)c2cccc(O)c2C4=O)O[C@H]1C
NPA020548	CC(=O)OC[C@@]1(C)[C@@H]2C[C@H](OC(C)=O)[C@@]3(C)Oc4cc(-c5ccccc5)oc(=O)c4[C@H](O)[C@@H]3[C@@]2(C)CC[C@@H]1OC(C)=O
NPA020547	CC(=O)OC[C@@]1(C)[C@@H]2CC[C@@]3(C)Oc4cc(-c5ccccc5)oc(=O)c4C[C@@H]3[C@@]2(C)CC[C@@H]1OC(C)=O
NPA020546	CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@@H]2C[C@@](C)(O)[C@@H](O)[C@H](C)O2)[C@@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@H](O)C[C@@H](C)C(=O)[C@H](C)[C@@H](O)[C@H]1C
NPA020538	CC(C)=CCC/C(C)=C/CC[C@@]1(C)Oc2c(c(O)cc3c2CN(CCC[C@H](C(=O)O)N2Cc4c(cc(O)c5c4O[C@](C)(CC/C=C(\C)CCC=C(C)C)[C@H](O)C5)C2=O)C3=O)C[C@H]1O
NPA020537	CC(C)=CCC/C(C)=C/CC[C@@]1(C)Oc2c(c(O)cc3c2CN(CCCC[C@H](C(=O)O)N2Cc4c(cc(O)c5c4O[C@](C)(CC/C=C(\C)CCC=C(C)C)[C@H](O)C5)C2=O)C3=O)C[C@H]1O
NPA020528	CCOC1(C)CC2C(=O)c3c(O)c(OC)cc(O)c3C(=O)[C@]2(O)CO1
NPA020527	COc1cc(O)c2c(c1O)C(=O)C1CC(C)(O)OC[C@@]1(O)C2=O
NPA020526	C[C@H]1CCC[C@@H]2OC(C)(C)O[C@H]2CC/C=C/c2cc(O)cc(O)c2C(=O)O1
NPA020525	COc1cc(O)c2c(c1)/C=C/CC[C@@H]1OC(C)(C)O[C@H]1CCC[C@H](C)OC2=O
NPA020524	CC1=C(O)c2ccccc2C(=O)C1=O
NPA020523	CCC(O)CC1CCCC2(CC3OC(=O)/C=C\C(C)(O)C(O)C(C)C(O)C(OC4CCC(N(C)C)C(C)O4)C(O)C(C)(O)CCCCC/C=C\C4CC(C)(C)OC4(O)CC(O2)C3C)O1
NPA020522	CC[C@@H](C(=O)[C@@H](C)[C@@H](O)[C@H](C)[C@H]1O[C@@](O)([C@H](C)C(=O)O)[C@H](C)C[C@@H]1C)[C@H]1O[C@](C)([C@]2(O)O[C@@](CC)([C@@H](O)CC)C[C@H]2C)C[C@@H]1C
NPA020520	COc1c(C)c(O)c2c(c1C)COC2=O
NPA020516	C=C1N=C(O)C(C(C)O)N=C(O)C(C(C)C)N=C(O)C(C)C(C(C)C(O)CCCCCCCCCCCCC)OC1=O
NPA020515	C=C1N=C(O)C(C(C)OS(=O)(=O)O)N=C(O)C(C(C)C)N=C(O)C(C)C(C(C)C(O)CCCCCCCCCCCCC)OC1=O
NPA020512	COC(=O)c1cc2cc3c(c(O)c2c(=O)o1)O[C@]1(CC3)CC2=C(O1)C(=O)c1c(O)c(OC)cc(OC)c1C2=O
NPA020506	CO[C@@H](C)[C@H](/C=C/C=C/c1cccc(O)c1C(=O)O)C(=O)/C(C)=C/C1OC1C
NPA020501	C=C(C)[C@@H]1[C@H](O)C[C@]2(C)Oc3c(C)c4c(c(OC)c3C[C@@H]2[C@@]1(C)CCC(=O)OC)C(=O)OC4
NPA020500	COc1c2c(c(C)c3c1[C@@H](OC)[C@H]1[C@](C)(C[C@@H](O)[C@]45O[C@](OC)(CC[C@]14C)OC5(C)C)O3)COC2=O
NPA020498	CC(=O)OC(C)C1c2cc3ccc(-c4ccc5cc6c(c(O)c5c4O)C(=O)CC(C)(O)C6C(C)OC(C)=O)c(O)c3c(O)c2C(=O)CC1(C)O
NPA020497	CC(=O)OC(C)C1C2=C(C(=O)CC1(C)O)C(=O)c1c(ccc(-c3ccc4cc5c(c(O)c4c3O)C(=O)CC(C)(O)C5C(C)OC(C)=O)c1O)C2=O
NPA020496	CCCCCCC1OC(O)=NCC(=O)C(C(C)C)N=C(O)C(CO)N=C(O)C(C(C)C)N=C(O)C(C(C)C)N(C)C(=O)C1C
NPA020495	CCCCC1OC(O)=NCC(=O)C(C(C)C)N=C(O)C(CO)N=C(O)C(C(C)C)N=C(O)C(C(C)CC)N(C)C(=O)C1C
NPA020494	CCCCCCCC1OC(O)=NCC(=O)C(C(C)C)N=C(O)C(CO)N=C(O)C(C(C)C)N=C(O)C(C(C)CC)N(C)C(=O)C1C
NPA020485	COc1cc(O)cc2c1C(=O)c1c(O)cc(CO)cc1C2=O
NPA020482	COC(=O)[C@@H]1c2cc3c(c(O)c2CC[C@@]1(C)O)C(=O)c1c(O)cccc1C3=O
NPA020481	C=CC[C@@H]1/C=C(/C)C[C@H](C)C[C@H](OC)[C@H]2O[C@@](O)(C(=O)C(=O)N3CCCC[C@H]3C(=O)O[C@H](/C(C)=C/[C@@H]3CC[C@@H](O)[C@H](O)C3)[C@H](C)[C@@H](O)CC1=O)[C@H](C)C[C@@H]2OC
NPA020480	C/C=C/C[C@H](C)C[C@H](C)C(=O)C1=C(O)/C(=C/c2ccc(O)cc2)N=C1O
NPA020478	CO[C@@H]1[C@@H](O[C@@H]2O[C@H](C)[C@@H](O[C@H]3C[C@@](C)(O)[C@@H](OC(C)=O)[C@H](C)O3)[C@H](N(C)C)[C@H]2O)[C@@H](CC=O)C[C@@H](C)[C@@H](O)/C=C/C=C/C[C@@H](C)OC(=O)C[C@H]1O
NPA020477	CO[C@@H]1[C@@H](O[C@@H]2O[C@H](C)[C@@H](O[C@H]3C[C@@](C)(O)[C@@H](OC(C)=O)[C@H](C)O3)[C@H](N(C)C)[C@H]2O)[C@@H](CC=O)C[C@@H](C)[C@@H](O)/C=C/C=C/C[C@@H](C)OC(=O)C[C@H]1OC(C)=O
NPA020476	CCC(=O)O[C@H]1[C@H](C)O[C@@H](O[C@H]2[C@H](N(C)C)[C@@H](O)[C@H](O[C@H]3[C@@H](CC=O)C[C@@H](C)[C@@H](O)/C=C/C=C/C[C@@H](C)OC(=O)C[C@@H](O)[C@@H]3OC)O[C@@H]2C)C[C@@]1(C)O
NPA020475	CCCC(=O)O[C@H]1[C@H](C)O[C@@H](O[C@H]2[C@H](N(C)C)[C@@H](O)[C@H](O[C@H]3[C@@H](CC=O)C[C@@H](C)[C@@H](O)/C=C/C=C/C[C@@H](C)OC(=O)C[C@@H](O)[C@@H]3OC)O[C@@H]2C)C[C@@]1(C)O
NPA020474	CCCC(=O)O[C@H]1[C@H](C)O[C@@H](O[C@H]2[C@H](N(C)C)[C@@H](O)[C@H](O[C@H]3[C@@H](CC=O)C[C@@H](C)[C@@H](O)/C=C/C=C/C[C@@H](C)OC(=O)C[C@@H](OC(C)=O)[C@@H]3OC)O[C@@H]2C)C[C@@]1(C)O
NPA020472	CC(/C=C/C=C\C=C\C=C(/C)C(O)=N[C@@H](C)CO)=C\[C@@H](C)[C@@H](O)/C(C)=C/[C@@H](C)CCc1ccccc1
NPA020471	CC(C)CCCCCCCCCCCCCc1cc(O)cc(OS(=O)(=O)O)c1
NPA020470	CCCCCCCCCCCCCCCc1cc(O)cc(OS(=O)(=O)O)c1
NPA020469	CC(C)CCCCCCCCCCCCc1cc(O)cc(OS(=O)(=O)O)c1
NPA020466	CC(O)C[C@@H]1C[C@H](O)[C@@H](O)/C=C/C=C\C(=O)O1
NPA020465	CCC(O)[C@@H]1C[C@H](O)[C@@H](O)/C=C/C=C\C(=O)O1
NPA020464	CCC[C@@H]1C[C@H](O)[C@@H](O)/C=C/[C@@H](OC)CC(=O)O1
NPA020463	CCC[C@@H]1C[C@H](O)[C@@H](O)/C=C/[C@@H](O)CC(=O)O1
NPA020461	CCC1(O)CC(O)c2c(O)c3c(c(O)c2C1O)C(=O)c1cccc(O)c1C3=O
NPA020460	C/C=C/C1=CC2=CC3=C(C(=O)CCCCCCC)C(=O)O[C@@]3(C)C(=O)C2=CN1[C@H](C)C(=O)O
NPA020459	C/C=C/C1=CC2=CC3=C(C(=O)CCCCC)C(=O)O[C@@]3(C)C(=O)C2=CN1[C@H](C)C(=O)O
NPA020458	C/C=C/C1=CC2=CC3=C(C(=O)CCCCC)C(=O)O[C@@]3(C)C(=O)C2=CN1[C@H](CC(=O)O)C(=O)O
NPA020456	C/C=C(\C)[C@@]1(O)C(/C=C/C=C(C)\C=C\C=C\C(=O)O)[C@@H]2CC=C(C)C[C@H]2[C@@H]2O[C@@H]21
NPA020455	CC[C@@]1(O)C[C@H](OC2CC(N(C)C)C(O)C(C)O2)c2c(O)c3c(c(O)c2C1C(=O)OC)C(=O)c1cccc(O)c1C3=O
NPA020454	CC[C@@]1(O)C[C@H](OC2CC(N(C)C)C(OC3CC(O)C(OC4CCC(=O)C(C)O4)C(C)O3)C(C)O2)c2c(O)c3c(c(O)c2C1C(=O)OC)C(=O)c1cccc(O)c1C3=O
NPA020453	CCCC(=O)OC1C(C)OC(OC2C(C)OC(O[C@H]3[C@@H](CC=O)C[C@@H](C)C(OC4CCC(N(C)C)C(C)O4)/C=C\C=C/C[C@@H](C)OC(=O)CC(OC(=O)CC)[C@@H]3OC)C(O)C2N(C)C)CC1(C)O
NPA020447	CCCC1(O)C(O[C@H]2CCC(O)[C@@H](C)O2)C(O)C(O[C@H]2C[C@@H](O)[C@@H](O)[C@H](C)O2)C2Cc3cc4c(OC)c(OC)c(C5=C(OC)C(=O)c6c(O)c7c(c(O)c6C5=O)C(=O)C5(O)C6C7OC5(CCC)C(O[C@H]5CCC(OC7CC(O)C(O)(C(C)=O)C(C)O7)[C@@H](C)O5)C(O)C6O[C@H]5C[C@@H](O)[C@@H](O)[C@H](C)O5)c(O)c4c(O)c3C(=O)C21O
NPA020446	CCCC1(O)C(O[C@H]2CCC(O)[C@@H](C)O2)C(O)C(O[C@H]2C[C@@H](O)[C@@H](O)[C@H](C)O2)C2Cc3cc4c(OC)c(OC)c(C5=C(OC)C(=O)c6c(O)c7c(c(O)c6C5=O)C(=O)C5(O)C6C7OC5(CCC)C(O[C@H]5CCC(OC7CC[C@H](O)[C@@H](C)O7)[C@@H](C)O5)C(O)C6O[C@H]5C[C@@H](O)[C@@H](O)[C@H](C)O5)c(O)c4c(O)c3C(=O)C21O
NPA020445	CCCC12O[C@H]3c4c(O)c5c(c(O)c4C(=O)[C@]1(O)[C@H]3[C@H](O)[C@@H](O)[C@@H]2O)C(=O)C(c1c(OC)c(OC)c2cc3c(c(O)c2c1O)C(=O)[C@]1(O)[C@H](C3)[C@H](O)[C@@H](O)[C@H](O)[C@@]1(O)CCC)=C(OC)C5=O
NPA020441	CC(=O)c1c(O)cc(O)c(C(C)=O)c1O
NPA020439	COC1C(O)CC(=O)OC(C)C/C=C/C=C\C(=O)C(C)CC(CC=O)C1OC1OC(C)C(OC2CC(C)(O)C(OC(=O)CC(C)C)C(C)O2)C(N(C)C)C1O
NPA020435	C/C=C(\C)C(=O)OC1C(O)CC(c2ccc3c(c2O)C(O)=C2C(=O)C4(OC)C(O)=C(C(=N)O)C(=O)C(OC(=O)c5ccccc5O)C4CC2C3(C)OC)OC1C
NPA020433	COc1cc(Cc2cc(OC)c3c(c2O)C(=O)c2c(ccc4c2[C@@H](O)C[C@@H](C)C4)C3=O)c(O)c2c1C(=O)c1ccc3c(c1C2=O)[C@@H](O)C[C@@H](C)C3
NPA020432	COc1ccc(O)c2c1C(=O)c1ccc3c(c1C2=O)[C@@H](O)C[C@@H](C)C3
NPA020431	COc1ccc(O)c2c1C(=O)c1ccc3c(c1C2=O)C(=O)C[C@@H](C)C3
NPA020430	COc1cccc2c1C(=O)c1c(O)cc3c(c1C2=O)C(=O)C[C@@H](C)C3
NPA020429	CO[C@H]([C@H](O)CC(=O)[C@@H](C)[C@@H](O)CC[C@@H](C)[C@@H]1O[C@]2(CC[C@@H](C)[C@H](CC[C@H](C)C(C)=O)O2)CC[C@@H]1C)[C@H](OC(=O)C[C@@H](O)C1=C(C)C(=O)OC1=O)C(C)C
NPA020427	CO[C@@H](C(=O)O)[C@@H]1N=C(O)[C@@H](CCCCN)N=C(O)[C@H](CC(=O)O)N=C(O)[C@H](C)N=C(O)CN(C)C(=O)[C@@H](N=C(O)[C@@H](N=C(O)[C@@H](CCC(=O)O)N=C(O)[C@H](Cc2c[nH]c3ccccc23)N=C(O)CCCCCCC(C)C)[C@@H](O)C(=N)O)[C@@H](C)OC(=O)[C@H](C(C)C)N=C(O)[C@H](CCC(=O)O)N=C(O)[C@@H](CC(=N)O)N=C(O)CN=C1O
NPA020426	CCC(C)CCCCCCC(O)=N[C@@H](Cc1c[nH]c2ccccc12)C(O)=N[C@H](CCC(=O)O)C(O)=N[C@H](C(O)=N[C@@H]1C(=O)N(C)CC(O)=N[C@@H](C)C(O)=N[C@@H](CC(=O)O)C(O)=N[C@H](CCCCN)C(O)=N[C@@H]([C@@H](OC)C(=O)O)C(O)=NCC(O)=N[C@H](CC(=N)O)C(O)=N[C@@H]([C@H](C)CC(=O)O)C(O)=N[C@@H]([C@@H](C)CC)C(=O)O[C@@H]1C)[C@@H](O)C(=N)O
NPA020425	CCC(C)CCCCCCC(O)=N[C@@H](Cc1c[nH]c2ccccc12)C(O)=N[C@H](CCC(=O)O)C(O)=N[C@H](C(O)=N[C@@H]1C(=O)N(C)CC(O)=N[C@@H](C)C(O)=N[C@@H](CC(=O)O)C(O)=N[C@H](CCCCN)C(O)=N[C@@H]([C@@H](OC)C(=O)O)C(O)=NCC(O)=N[C@H](CC(=N)O)C(O)=N[C@@H](CCC(=O)O)C(O)=N[C@@H]([C@@H](C)CC)C(=O)O[C@@H]1C)[C@@H](O)C(=N)O
NPA020424	CCC(C)CCCCCCC(O)=N[C@@H](Cc1c[nH]c2ccccc12)C(O)=N[C@H](CCC(=O)O)C(O)=N[C@H](C(O)=N[C@@H]1C(=O)N(C)CC(O)=N[C@@H](C)C(O)=N[C@@H](CC(=O)O)C(O)=N[C@H](CCCCN)C(O)=N[C@@H]([C@@H](OC)C(=O)O)C(O)=NCC(O)=N[C@H](CC(=N)O)C(O)=N[C@@H]([C@H](C)CC(=O)O)C(O)=N[C@@H](C(C)C)C(=O)O[C@@H]1C)[C@@H](O)C(=N)O
NPA020423	CC[C@H](C)[C@@H]1N=C(O)[C@H]([C@H](C)CC(=O)O)N=C(O)[C@@H](CC(=N)O)N=C(O)CN=C(O)[C@H]([C@@H](OC)C(=O)O)N=C(O)[C@@H](CCCCN)N=C(O)[C@H](CC(=O)O)N=C(O)[C@H](C)N=C(O)CN(C)C(=O)[C@@H](N=C(O)[C@@H](N=C(O)[C@@H](CCC(=O)O)N=C(O)[C@H](Cc2c[nH]c3ccccc23)N=C(O)CCCCCCC(C)C)[C@@H](O)C(=N)O)[C@@H](C)OC1=O
NPA020422	CCCCCCCCCC(O)=N[C@@H](Cc1c[nH]c2ccccc12)C(O)=N[C@H](CCC(=O)O)C(O)=N[C@H](C(O)=N[C@@H]1C(=O)N(C)CC(O)=N[C@@H](C)C(O)=N[C@@H](CC(=O)O)C(O)=N[C@H](CCCCN)C(O)=N[C@@H]([C@@H](OC)C(=O)O)C(O)=NCC(O)=N[C@H](CC(=N)O)C(O)=N[C@@H]([C@H](C)CC(=O)O)C(O)=N[C@@H]([C@@H](C)CC)C(=O)O[C@@H]1C)[C@@H](O)C(=N)O
NPA020421	CCCCCCCCCC(O)=N[C@@H](Cc1c[nH]c2ccccc12)C(O)=N[C@H](CCC(=O)O)C(O)=N[C@H](C(O)=N[C@@H]1C(=O)N(C)CC(O)=N[C@@H](C)C(O)=N[C@@H](CC(=O)O)C(O)=N[C@H](CCCCN)C(O)=N[C@@H]([C@@H](OC)C(=O)O)C(O)=NCC(O)=N[C@H](CC(=N)O)C(O)=N[C@@H](CCC(=O)O)C(O)=N[C@@H]([C@@H](C)CC)C(=O)O[C@@H]1C)[C@@H](O)C(=N)O
NPA020420	CC[C@H](C)[C@@H]1N=C(O)[C@H](CCC(=O)O)N=C(O)[C@@H](CC(=N)O)N=C(O)CN=C(O)[C@H]([C@@H](OC)C(=O)O)N=C(O)[C@@H](CCCCN)N=C(O)[C@H](CC(=O)O)N=C(O)[C@H](C)N=C(O)CN(C)C(=O)[C@@H](N=C(O)[C@@H](N=C(O)[C@@H](CCC(=O)O)N=C(O)[C@H](Cc2c[nH]c3ccccc23)N=C(O)CCCCCCC(C)C)[C@@H](O)C(=N)O)[C@@H](C)OC1=O
NPA020419	CCCCCCCCCCCCCC(O)CC(O)=N[C@@H](CCC(=O)O)C(O)=N[C@H](CCCN)C(O)=N[C@H]1Cc2ccc(cc2)OC(=O)[C@H]([C@@H](C)CC)N=C(O)[C@@H](Cc2ccc(O)cc2)N=C(O)[C@H](CCC(=N)O)N=C(O)[C@@H]2CCCN2C(=O)[C@H](C)N=C(O)[C@H](CCC(=O)O)N=C(O)[C@@H]([C@@H](C)O)N=C1O
NPA020418	CCCCCCCCCC1CCCC(O)=NC(C(C)O)C(O)=NC(C)C(=O)N2CCCC2C(O)=NC(CCC(=N)O)C(O)=NC(Cc2ccc(O)cc2)C(O)=NC(C(C)C)C(=O)O1
NPA020417	CC[C@H]1OC(=O)/C=C/[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@@H](C)C[C@@H](C)C(=O)/C=C/C=C/[C@]1(O)CO[C@@H]1O[C@H](C)[C@@H](O)[C@@H](OC)[C@H]1OC
NPA020416	CC[C@H]1OC(=O)/C=C/[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@@H](C)C[C@@H](C)C(=O)/C=C/C=C/[C@@H]1CO[C@@H]1O[C@H](C)[C@@H](O)[C@@H](OC)[C@H]1OC
NPA020415	CC[C@H]1OC(=O)/C=C/[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@@H](C)C[C@@H](C)C(=O)/C=C/C=C/[C@@H]1CO[C@@H]1O[C@H](C)[C@@H](O)[C@@H](O)[C@H]1OC
NPA020414	CC[C@H]1OC(=O)/C=C/[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@@H](C)C[C@@H](C)C(=O)/C=C/[C@H]2O[C@@H]2[C@@H]1CO[C@@H]1O[C@H](C)[C@@H](O)[C@@H](OC)[C@H]1OC
NPA020413	CC[C@H]1OC(=O)/C=C/[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@@H](C)C[C@@H](C)C(=O)/C=C/[C@H]2O[C@@H]2[C@]1(O)CO[C@@H]1O[C@H](C)[C@@H](O)[C@@H](OC)[C@H]1OC
NPA020408	CC[C@@H](C)[C@@H](O)[C@H](C)C(=O)[C@H](C)/C=C(\C)C[C@H](C)[C@@H]1OC(=O)[C@H]1CC
NPA020407	CC[C@@H](C)[C@@H](O)[C@H](C)C(=O)[C@H](C)/C=C(\C)C[C@H](C)[C@@H]1OC(=O)[C@H]1C
NPA020406	C=C1OC(=O)C(C(=O)[C@H](C)[C@H]2[C@H](/C=C(\CO)[C@H]3O[C@@H](/C=C/C[C@@H]4CC[C@@H]([C@@H](C)OC)O4)CC[C@@H]3C)CCC[C@@H]2C)=C1O
NPA020403	COC(O)=N[C@H]1[C@@H](C)O[C@@H](O[C@H]2C/C=C(\C)[C@@H]3C=C[C@@H]4[C@@H](O[C@H]5C[C@@H](O[C@H]6CC(O[C@H]7C[C@H](O)[C@@H](O)[C@H](C)O7)C(O[C@@H]7C[C@@H](O)[C@@H](OC)[C@H](C)O7)[C@H](C)O6)[C@@H](O)[C@H](C)O5)[C@@H](C)C[C@H](C)[C@H]4[C@]3(C)/C(O)=C3\C(=O)O[C@]4(C[C@@H](C)C(CO)=C[C@H]4/C=C/2C)C3=O)C[C@]1(C)[N+](=O)[O-]
NPA020401	CC[C@H]1O[C@@H](/C(C)=C/[C@H](C)/C=C/[C@H]2[C@@H](C)[C@@H]2/C=C/[C@@H]2O[C@H](CC(=O)O)C[C@H](O)[C@H]2O)CC=C1C
NPA020400	CCC[C@@H]1C/C=C/C=C/C=C/C=C/[C@H](O[C@@H]2O[C@H](C)[C@@H](O)[C@H](N)[C@@H]2O)C[C@@H]2O[C@](O)(C[C@@H](O)CCCC(=O)C[C@@H](O)[C@H](CC)C(=O)O1)C[C@H](O)[C@H]2C(=O)O
NPA020399	CSC1SCC2C(=O)N(C)[C@@H](C(C)C)C(=O)OC[C@@H](N=C(O)c3cnc4ccccc4n3)C(O)=N[C@@H](C)C(=O)N(C)C1C(=O)N(C)[C@@H](C(C)C)C(=O)OC[C@@H](N=C(O)c1cnc3ccccc3n1)C(O)=N[C@@H](C)C(=O)N2C
NPA020398	CSC1SCC2C(=O)N(C)C(C(C)C)C(=O)OCC(N=C(O)c3cnc4ccccc4n3)C(O)=NC(C)C(=O)N(C)C1C(=O)N(C)C(C(C)C)C(=O)OCC(N=C(O)c1cnc3ccccc3n1)C(O)=NC(C)C(=O)N2C
